Species,DbSiteCode,Run,Date,Watercourse,Site,SegmentId,PredictedNumberOfIndigenousSpecies,NumberOfIndigenousSpecies,Poise,PropTrans,PropAlien,PropNonIndigenous,AmbSp1,Observations,Type,GenusSpecies,VernacularName,Fyear,Region,Environment,BasinOrZone,SubBasinOrSubZone,WatercourseOrGeographicArea,geometry
NeoHyr,117-0085,1,2019-08-22T00:00:00Z,Clerk Creek,"Bruce Highway, Mutarnee",9480,11.603516,8,0.6894461988935078,0,0.005780346820809248,0.005780346820809248,5,1,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2020,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(429838.719601509, 7901147.88599345)"
OphSp1,117-0069,3,2025-09-03T00:00:00Z,Nolans Gully,"Intake Road, Paluma Range National Park, Crystal Creek",9157,6.628424,6,0.9051925465238796,0,0,0,NA,1,Indigenous,Ophisternon sp.,Swamp eel,2026,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(419629.835197415, 7900815.17822897)"
OphSp1,117-0069,2,2022-09-13T00:00:00Z,Nolans Gully,"Intake Road, Paluma Range National Park, Crystal Creek",9157,6.628424,7,1.0560579709445261,0,0,0,NA,1,Indigenous,Ophisternon sp.,Swamp eel,2023,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(419629.422878727, 7900815.58587416)"
OphSp1,117-0037,1,2019-08-20T00:00:00Z,Crystal Creek,"Daly Road, Mutarnee",9117,14.832156,13,0.8764740608175913,0,0,0,NA,1,Indigenous,Ophisternon sp.,Swamp eel,2020,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(424711.465548725, 7903769.44040257)"
OphSp1,117-0037,NA,2021-08-23T00:00:00Z,Crystal Creek,"Daly Road, Mutarnee",9117,14.832156,10,0.6742108160135317,0,0,0,NA,1,Indigenous,Ophisternon sp.,Swamp eel,2022,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(424685.399999462, 7903786.75593185)"
OphSp1,117-0037,3,2025-08-28T00:00:00Z,Crystal Creek,"Daly Road, Mutarnee",9117,14.832156,11,0.7416318976148849,0,0,0,NA,1,Indigenous,Ophisternon sp.,Swamp eel,2026,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(424711.815182422, 7903768.89960616)"
PoeRet,117-0041,3,2025-08-28T00:00:00Z,Bullocky Toms Creek,"Volk Road, Mutarnee",9085,10.006556,6,0.5996068977178561,0,0.0136986301369863,0.0136986301369863,NA,1,Alien,Poecilia reticulata,Guppy,2026,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(422284.767615145, 7903494.31974694)"
PoeRet,117-0041,2,2022-09-14T00:00:00Z,Bullocky Toms Creek,"Volk Road, Mutarnee",9085,10.006556,6,0.5996068977178561,0,0.038834951456310676,0.038834951456310676,NA,4,Alien,Poecilia reticulata,Guppy,2023,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(422254.755746902, 7903528.40909168)"
SchHoe,117-0037,3,2025-08-28T00:00:00Z,Crystal Creek,"Daly Road, Mutarnee",9117,14.832156,11,0.7416318976148849,0,0,0,NA,5,Indigenous,Schismatogobius hoesei,Scaleless goby,2026,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(424711.815182422, 7903768.89960616)"
SchHoe,117-0037,2,2022-09-13T00:00:00Z,Crystal Creek,"Daly Road, Mutarnee",9117,14.832156,10,0.6742108160135317,0,0,0,NA,3,Indigenous,Schismatogobius hoesei,Scaleless goby,2023,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(424711.465548725, 7903769.44040257)"
SchHoe,117-0037,1,2019-08-20T00:00:00Z,Crystal Creek,"Daly Road, Mutarnee",9117,14.832156,13,0.8764740608175913,0,0,0,NA,1,Indigenous,Schismatogobius hoesei,Scaleless goby,2020,Dry Tropics,Freshwater,Black,Crystal Creek,NA,"c(424711.465548725, 7903769.44040257)"
AngMar,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,3,Indigenous,Anguilla marmorata,Giant mottled eel,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
AngObs,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,1,Indigenous,Anguilla obscura,Pacific short-finned eel,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
AngRei,117-0029,2,2022-09-14T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,9,0.7958374517921464,0,0,0,NA,7,Indigenous,Anguilla reinhardtii,Long-finned eel,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
AngRei,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,2,Indigenous,Anguilla reinhardtii,Long-finned eel,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
AngRei,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,6,Indigenous,Anguilla reinhardtii,Long-finned eel,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
AngRei,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,29,Indigenous,Anguilla reinhardtii,Long-finned eel,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
AngRei,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,20,Indigenous,Anguilla reinhardtii,Long-finned eel,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
AngRei,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,14,Indigenous,Anguilla reinhardtii,Long-finned eel,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
AwaAcr,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,3,Indigenous,Awaous acritosus,Roman-nose goby,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
AwaAcr,117-0029,2,2022-09-14T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,9,0.7958374517921464,0,0,0,NA,1,Indigenous,Awaous acritosus,Roman-nose goby,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
AwaAcr,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,1,Indigenous,Awaous acritosus,Roman-nose goby,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
BunGyr,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,1,Indigenous,Bunaka gyrinoides,Bunaka,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
CraSte,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,2,Indigenous,Craterocephalus stercusmuscarum,Fly-specked hardyhead,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
CraSte,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,3,Indigenous,Craterocephalus stercusmuscarum,Fly-specked hardyhead,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
CraSte,117-0029,2,2022-09-14T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,9,0.7958374517921464,0,0,0,NA,1,Indigenous,Craterocephalus stercusmuscarum,Fly-specked hardyhead,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
CraSte,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,6,Indigenous,Craterocephalus stercusmuscarum,Fly-specked hardyhead,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
CraSte,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,14,Indigenous,Craterocephalus stercusmuscarum,Fly-specked hardyhead,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
CraSte,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,3,Indigenous,Craterocephalus stercusmuscarum,Fly-specked hardyhead,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
EleFus,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,1,Indigenous,Eleotris fusca,Brown spine-cheek gudgeon,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
GiuApo,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,13,Indigenous,Giuris aporocephalus,Snake-head gudgeon,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
GiuApo,117-0029,2,2022-09-14T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,9,0.7958374517921464,0,0,0,NA,5,Indigenous,Giuris aporocephalus,Snake-head gudgeon,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
GiuApo,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,3,Indigenous,Giuris aporocephalus,Snake-head gudgeon,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
GloApr,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,1,Indigenous,Glossamia aprion,Mouth almighty,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
GloIll,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,3,Indigenous,Glossogobius illimus,False Celebes goby,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
GloIll,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,9,Indigenous,Glossogobius illimus,False Celebes goby,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
GloIll,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,5,Indigenous,Glossogobius illimus,False Celebes goby,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
GloIll,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,1,Indigenous,Glossogobius illimus,False Celebes goby,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
GloLat,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,1,Indigenous,Glossogobius laticeps,Coastal tank goby,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
HypCom,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,98,Indigenous,Hypseleotris compressa,Empire gudgeon,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
HypCom,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,22,Indigenous,Hypseleotris compressa,Empire gudgeon,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
HypCom,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,60,Indigenous,Hypseleotris compressa,Empire gudgeon,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
HypCom,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,48,Indigenous,Hypseleotris compressa,Empire gudgeon,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
HypCom,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,77,Indigenous,Hypseleotris compressa,Empire gudgeon,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
HypCom,117-0029,2,2022-09-14T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,9,0.7958374517921464,0,0,0,NA,57,Indigenous,Hypseleotris compressa,Empire gudgeon,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
KuhRup,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,2,Indigenous,Kuhlia rupestris,Jungle perch,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
KuhRup,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,14,Indigenous,Kuhlia rupestris,Jungle perch,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
KuhRup,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,10,Indigenous,Kuhlia rupestris,Jungle perch,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
KuhRup,117-0029,2,2022-09-14T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,9,0.7958374517921464,0,0,0,NA,1,Indigenous,Kuhlia rupestris,Jungle perch,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
LeiUni,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,1,Indigenous,Leiopotherapon unicolor,Spangled perch,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
LeiUni,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,3,Indigenous,Leiopotherapon unicolor,Spangled perch,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
LeiUni,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,5,Indigenous,Leiopotherapon unicolor,Spangled perch,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
LeiUni,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,15,Indigenous,Leiopotherapon unicolor,Spangled perch,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
LutArg,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,2,Indigenous,Lutjanus argentimaculatus,Mangrove jack,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
LutArg,117-0029,2,2022-09-14T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,9,0.7958374517921464,0,0,0,NA,1,Indigenous,Lutjanus argentimaculatus,Mangrove jack,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
MelSpl,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,252,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
MelSpl,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,42,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
MelSpl,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,97,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
MelSpl,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,81,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
MelSpl,117-0029,3,2025-09-03T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0,0,NA,62,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.108502255, 7883914.16665648)"
MelSpl,117-0029,2,2022-09-14T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,9,0.7958374517921464,0,0,0,NA,35,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
MogAds,117-0029,2,2022-09-14T00:00:00Z,Leichardt Creek,"Setter Road, Bluewater",15154,11.308842,9,0.7958374517921464,0,0,0,NA,2,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
MogAds,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,4,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
MogAds,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,9,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
MogAds,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,30,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
MogAds,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,12,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
NeoAte,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,1,Indigenous,Neosilurus ater,Butter jew,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
NeoHyr,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,4,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
NeoHyr,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,1,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
NeoHyr,117-0009,3,2025-09-03T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.037383177570093455,0.037383177570093455,NA,1,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2026,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436449.039241385, 7893591.67201528)"
OphSp1,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,3,Indigenous,Ophisternon sp.,Swamp eel,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
OreMos,117-0029,1,2019-08-19T00:00:00Z,Leichhardt Creek,"Setter Road, Bluewater",15154,11.308842,12,1.0611166023895284,0,0.005,0.005,8,1,Alien,Oreochromis mossambicus,Mozambique tilapia,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(445531.118297485, 7883914.41012427)"
OreMos,117-0009,2,2022-09-14T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.016853932584269662,0.016853932584269662,1,3,Alien,Oreochromis mossambicus,Mozambique tilapia,2023,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
OreMos,117-0009,1,2019-08-20T00:00:00Z,Rollingstone Creek,"Bruce Highway, Rollingstone",9030,11.820486,10,0.8459889043479261,0,0.04076086956521739,0.04076086956521739,1,15,Alien,Oreochromis mossambicus,Mozambique tilapia,2020,Dry Tropics,Freshwater,Black,Rollingstone Creek,NA,"c(436448.985182939, 7893592.09231663)"
